Date,Transaction ID,Number,Description,Notes,Commodity/Currency,Void Reason,Action,Memo,Full Account Name,Account Name,Amount With Sym,Amount Num.,Reconcile,Reconcile Date,Rate/Price,Month
25/06/2018,bbf663c90d074d8783469201362c1a6b,,MISS C LI::DEFAULT: Forest School Photo,,,,,,Expenses:Annual Expenses:Consumer Annual,Consumer Annual,£30.00,30,n,,1,2018-06
28/06/2018,9336738f84d245ddbaaaa8a28e67bde4,,LNK LONDIS 2 HIGH::DEFAULT:Cash,,CURRENCY::GBP,,,,Assets:Current Account:Annual,Annual,-£30.00,-30,c,,1,2018-06
28/06/2018,9336738f84d245ddbaaaa8a28e67bde4,,LNK LONDIS 2 HIGH::DEFAULT:Cash,,,,,,Expenses:Annual Expenses:Consumer Annual,Consumer Annual,£30.00,30,n,,1,2018-06
28/06/2018,35619875dffd470eae760585b531f44c,,POST OFFICE COUNTE::DEFAULT: unknown,,CURRENCY::GBP,,,,Assets:Current Account:Annual,Annual,-£9.91,-9.91,c,,1,2018-06
28/06/2018,35619875dffd470eae760585b531f44c,,POST OFFICE COUNTE::DEFAULT: unknown,,,,,,Expenses:Annual Expenses:Consumer Annual,Consumer Annual,£9.91,9.91,n,,1,2018-06
29/06/2018,08fd6e6d875c4da683e91ac85c328359,,AMAZON SVCS EU-UK::DEFAULT: Unknown,,CURRENCY::GBP,,,,Assets:Current Account:Annual,Annual,-£2.07,-2.07,c,,1,2018-06
29/06/2018,08fd6e6d875c4da683e91ac85c328359,,AMAZON SVCS EU-UK::DEFAULT: Unknown,,,,,,Expenses:Annual Expenses:Consumer Annual,Consumer Annual,£2.07,2.07,n,,1,2018-06
29/06/2018,5e4566b97c044f5abeb6eb061ce9f28a,,AMAZON SVCS EU-UK::DEFAULT: Unknown,,CURRENCY::GBP,,,,Assets:Current Account:Annual,Annual,-£12.48,-12.48,c,,1,2018-06
29/06/2018,5e4566b97c044f5abeb6eb061ce9f28a,,AMAZON SVCS EU-UK::DEFAULT: Unknown,,,,,,Expenses:Annual Expenses:Consumer Annual,Consumer Annual,£12.48,12.48,n,,1,2018-06
29/06/2018,97a9a3286b9e47a6a13cc43a6ee83765,,AMAZON SVCS EU-UK::DEFAULT: Unknown,,CURRENCY::GBP,,,,Assets:Current Account:Annual,Annual,-£0.94,-0.94,c,,1,2018-06
29/06/2018,97a9a3286b9e47a6a13cc43a6ee83765,,AMAZON SVCS EU-UK::DEFAULT: Unknown,,,,,,Expenses:Annual Expenses:Consumer Annual,Consumer Annual,£0.94,0.94,n,,1,2018-06
29/06/2018,c469b166b8014e1fa1ba7fd1194d6d1a,,AMAZON SVCS EU-UK::DEFAULT: Unknown,,CURRENCY::GBP,,,,Assets:Current Account:Annual,Annual,-£11.98,-11.98,c,,1,2018-06
29/06/2018,c469b166b8014e1fa1ba7fd1194d6d1a,,AMAZON SVCS EU-UK::DEFAULT: Unknown,,,,,,Expenses:Annual Expenses:Consumer Annual,Consumer Annual,£11.98,11.98,n,,1,2018-06
13/07/2018,3e24c7a3d9ee4e5697f1168aeded2b5d,,THE POST OFFICE::CONSUMER,,CURRENCY::GBP,,,,Assets:Current Account:Annual,Annual,-£0.67,-0.67,c,,1,2018-07
13/07/2018,3e24c7a3d9ee4e5697f1168aeded2b5d,,THE POST OFFICE::CONSUMER,,,,,,Expenses:Annual Expenses:Consumer Annual,Consumer Annual,£0.67,0.67,n,,1,2018-07
19/07/2018,0533df88eeab44ed9c3296ca99091c52,,MAKE THEIR DAY::DEFAULT: Flowers,,CURRENCY::GBP,,,,Assets:Current Account:Annual,Annual,-£6.50,-6.5,c,,1,2018-07
19/07/2018,0533df88eeab44ed9c3296ca99091c52,,MAKE THEIR DAY::DEFAULT: Flowers,,,,,,Expenses:Annual Expenses:Consumer Annual,Consumer Annual,£6.50,6.5,n,,1,2018-07
03/08/2018,dd010a3fb8094e679d85cec0d989b91e,,P J SURF SHOP::DEFAULT: Surf board hire and Body Board Purchase,,CURRENCY::GBP,,,,Assets:Current Account:Annual,Annual,-£70.00,-70,c,,1,2018-08
03/08/2018,dd010a3fb8094e679d85cec0d989b91e,,P J SURF SHOP::DEFAULT: Surf board hire and Body Board Purchase,,,,,,Expenses:Annual Expenses:Consumer Annual,Consumer Annual,£25.00,25,n,,1,2018-08
03/08/2018,dd010a3fb8094e679d85cec0d989b91e,,P J SURF SHOP::DEFAULT: Surf board hire and Body Board Purchase,,,,,,Expenses:Monthly Expenses:Leisure,Leisure,£10.00,10,n,,1,2018-08
03/08/2018,dd010a3fb8094e679d85cec0d989b91e,,P J SURF SHOP::DEFAULT: Surf board hire and Body Board Purchase,,,,,,Expenses:Annual Expenses:Holiday:Gower 2018,Gower 2018,£35.00,35,n,,1,2018-08
28/08/2018,81e22f00e20a4be49a7ced0625a3f76d,,BENCE BUILDERS MER: Sand for Wendy House level,,CURRENCY::GBP,,,,Assets:Current Account:Annual,Annual,-£8.92,-8.92,c,,1,2018-08
28/08/2018,81e22f00e20a4be49a7ced0625a3f76d,,BENCE BUILDERS MER: Sand for Wendy House level,,,,,,Expenses:Annual Expenses:Consumer Annual,Consumer Annual,£8.92,8.92,n,,1,2018-08
28/08/2018,1e2291d14be1422f969953d2f378cc5a,,SCREWFIX DIRECT,,CURRENCY::GBP,,,,Assets:Current Account:Annual,Annual,-£5.99,-5.99,c,,1,2018-08
28/08/2018,1e2291d14be1422f969953d2f378cc5a,,SCREWFIX DIRECT,,,,,,Expenses:Annual Expenses:Consumer Annual,Consumer Annual,£5.99,5.99,n,,1,2018-08
28/08/2018,1e2291d14be1422f969953d2f378cc5a,,SCREWFIX DIRECT,,,,,,Expenses:Other Expenses:DEBT_Closed,DEBT_Closed,£7.58,7.58,n,,1,2018-08
28/08/2018,1e2291d14be1422f969953d2f378cc5a,,SCREWFIX DIRECT,,,,,,Expenses:Other Expenses:House Improvement:Bathroom Refurb,Bathroom Refurb,£4.09,4.09,n,,1,2018-08
28/08/2018,1e2291d14be1422f969953d2f378cc5a,,SCREWFIX DIRECT,,,,,,Assets:Current Account:Debt:Debt Closed,Debt Closed,-£7.58,-7.58,n,,1,2018-08
28/08/2018,1e2291d14be1422f969953d2f378cc5a,,SCREWFIX DIRECT,,,,,,Assets:Current Account:House Renovation,House Renovation,-£4.09,-4.09,n,,1,2018-08
29/08/2018,cbb699e946634a40893650d62e4a6ef3,,POST OFFICE COUNTE,,CURRENCY::GBP,,,,Assets:Current Account:Annual,Annual,-£2.95,-2.95,c,,1,2018-08
29/08/2018,cbb699e946634a40893650d62e4a6ef3,,POST OFFICE COUNTE,,,,,,Expenses:Annual Expenses:Consumer Annual,Consumer Annual,£2.95,2.95,n,,1,2018-08
31/08/2018,b5dc03693cc34f15ae83c3930157595a,,WWW.BLACKS.CO.UK: Bethans Bday Gift. Dutch Oven,,CURRENCY::GBP,,,,Assets:Current Account:Annual,Annual,-£1.00,-1,c,,1,2018-08
31/08/2018,b5dc03693cc34f15ae83c3930157595a,,WWW.BLACKS.CO.UK: Bethans Bday Gift. Dutch Oven,,,,,,Expenses:Other Expenses:DEBT_Closed,DEBT_Closed,£28.00,28,n,,1,2018-08
31/08/2018,b5dc03693cc34f15ae83c3930157595a,,WWW.BLACKS.CO.UK: Bethans Bday Gift. Dutch Oven,,,,,,Expenses:Annual Expenses:Consumer Annual,Consumer Annual,£1.00,1,n,,1,2018-08
31/08/2018,b5dc03693cc34f15ae83c3930157595a,,WWW.BLACKS.CO.UK: Bethans Bday Gift. Dutch Oven,,,,,,Assets:Current Account:Debt:Debt Closed 2,Debt Closed 2,-£28.00,-28,n,,1,2018-08
03/09/2018,39ea9840551a4858a1a334edbc4603a5,,Amazon.co.uk: Flour Order,,CURRENCY::GBP,,,,Assets:Current Account:Annual,Annual,-£8.73,-8.73,c,,1,2018-09
03/09/2018,39ea9840551a4858a1a334edbc4603a5,,Amazon.co.uk: Flour Order,,,,,,Expenses:Annual Expenses:Consumer Annual,Consumer Annual,£8.73,8.73,n,,1,2018-09
03/09/2018,03ed6d7f130f4177b6d49e9429c7b378,,Amazon.co.uk: Toilet Brush and Bread Flour,,CURRENCY::GBP,,,Toilet Brush and Bread Flour,Assets:Current Account:Annual,Annual,-£23.87,-23.87,c,,1,2018-09
03/09/2018,03ed6d7f130f4177b6d49e9429c7b378,,Amazon.co.uk: Toilet Brush and Bread Flour,,,,,Toilet Brush and Bread Flour,Expenses:Annual Expenses:Consumer Annual,Consumer Annual,£13.99,13.99,n,,1,2018-09
03/09/2018,03ed6d7f130f4177b6d49e9429c7b378,,Amazon.co.uk: Toilet Brush and Bread Flour,,,,,Toilet Brush and Bread Flour,Expenses:Monthly Expenses:Food,Food,£9.88,9.88,n,,1,2018-09
04/09/2018,ea48dcf86adb461a9d61a5729e265ffb,,WWW.BLACKS.CO.UK: Camp Gear. Beach Shelter and Camp storage unit,,CURRENCY::GBP,,,,Assets:Current Account:Annual,Annual,-£50.40,-50.4,c,,1,2018-09
04/09/2018,ea48dcf86adb461a9d61a5729e265ffb,,WWW.BLACKS.CO.UK: Camp Gear. Beach Shelter and Camp storage unit,,,,,,Expenses:Annual Expenses:Consumer Annual,Consumer Annual,£50.40,50.4,n,,1,2018-09
05/09/2018,918e429c391c43f7bfa924a79b7b862c,,AMZN Mktp UK: Door Bell,,CURRENCY::GBP,,,,Assets:Current Account:Annual,Annual,-£12.99,-12.99,c,,1,2018-09
05/09/2018,918e429c391c43f7bfa924a79b7b862c,,AMZN Mktp UK: Door Bell,,,,,,Expenses:Annual Expenses:Consumer Annual,Consumer Annual,£12.99,12.99,n,,1,2018-09
06/09/2018,0d3a1d8a9ba941c4a0125e973d110832,,MARKS&SPENCER PLC: Georgie School,,CURRENCY::GBP,,,,Assets:Current Account:Annual,Annual,-£14.00,-14,c,,1,2018-09
06/09/2018,0d3a1d8a9ba941c4a0125e973d110832,,MARKS&SPENCER PLC: Georgie School,,,,,,Expenses:Annual Expenses:Clothes,Clothes,£14.00,14,n,,1,2018-09
06/09/2018,ce29f6906e3b477ca143dfec8ea692c5,,MARKS&SPENCER PLC: Georgie School,,CURRENCY::GBP,,,,Assets:Current Account:Annual,Annual,-£26.25,-26.25,c,,1,2018-09
06/09/2018,ce29f6906e3b477ca143dfec8ea692c5,,MARKS&SPENCER PLC: Georgie School,,,,,,Expenses:Annual Expenses:Clothes,Clothes,£26.25,26.25,n,,1,2018-09
10/09/2018,a2f1ef9a7be949758a5b0378b993cac8,,THE POST OFFICE: Present of Book to Grandma T,,CURRENCY::GBP,,,,Assets:Current Account:Annual,Annual,-£1.26,-1.26,c,,1,2018-09
10/09/2018,a2f1ef9a7be949758a5b0378b993cac8,,THE POST OFFICE: Present of Book to Grandma T,,,,,,Expenses:Annual Expenses:Consumer Annual,Consumer Annual,£1.26,1.26,n,,1,2018-09
17/09/2018,ae27a8d7065a4dfdb74f663b9881445c,,IKEA LIMITED: Kallax Unit + 2 x throws + 2x cushions + 3 x cushion covers + 1 set of kallax draws + 1 kallax cupboard door + under desk unit + other bits,,CURRENCY::GBP,,,,Assets:Current Account:Annual,Annual,-£197.45,-197.45,c,,1,2018-09
17/09/2018,ae27a8d7065a4dfdb74f663b9881445c,,IKEA LIMITED: Kallax Unit + 2 x throws + 2x cushions + 3 x cushion covers + 1 set of kallax draws + 1 kallax cupboard door + under desk unit + other bits,,,,,,Expenses:Annual Expenses:Consumer Annual,Consumer Annual,£197.45,197.45,n,,1,2018-09
17/09/2018,ae27a8d7065a4dfdb74f663b9881445c,,IKEA LIMITED: Kallax Unit + 2 x throws + 2x cushions + 3 x cushion covers + 1 set of kallax draws + 1 kallax cupboard door + under desk unit + other bits,,,,,,Expenses:Other Expenses:DEBT_Closed,DEBT_Closed,£47.80,47.8,n,,1,2018-09
17/09/2018,ae27a8d7065a4dfdb74f663b9881445c,,IKEA LIMITED: Kallax Unit + 2 x throws + 2x cushions + 3 x cushion covers + 1 set of kallax draws + 1 kallax cupboard door + under desk unit + other bits,,,,,,Assets:Current Account:Debt:Debt Closed,Debt Closed,-£47.80,-47.8,n,,1,2018-09
17/09/2018,c283a60195024fc4ac99b51fef409ca1,,LAKELAND: Spiraliser and whisk and other bits,,CURRENCY::GBP,,,,Assets:Current Account:Annual,Annual,-£11.98,-11.98,c,,1,2018-09
17/09/2018,c283a60195024fc4ac99b51fef409ca1,,LAKELAND: Spiraliser and whisk and other bits,,,,,,Expenses:Annual Expenses:Consumer Annual,Consumer Annual,£11.98,11.98,n,,1,2018-09
17/09/2018,35d2b3256a914b37987499b89c89dff2,,SCREWFIX CHELTENHA: Refund for 2 hinges. But purchase of velcro therefore less.,,CURRENCY::GBP,,,Velcro,Assets:Current Account:Annual,Annual,£2.33,2.33,n,,1,2018-09
17/09/2018,35d2b3256a914b37987499b89c89dff2,,SCREWFIX CHELTENHA: Refund for 2 hinges. But purchase of velcro therefore less.,,,,,Velcro,Expenses:Monthly Expenses:Consumer Monthly,Consumer Monthly,-£2.33,-2.33,c,,1,2018-09
18/09/2018,73e72794546b444c98a04d77476d1fe7,,DUNELM LTD: Items for Kitchen Dinner furnishings,,CURRENCY::GBP,,,,Assets:Current Account:Annual,Annual,-£7.00,-7,n,,1,2018-09
18/09/2018,73e72794546b444c98a04d77476d1fe7,,DUNELM LTD: Items for Kitchen Dinner furnishings,,,,,,Expenses:Other Expenses:DEBT_Closed,DEBT_Closed,£39.00,39,n,,1,2018-09
18/09/2018,73e72794546b444c98a04d77476d1fe7,,DUNELM LTD: Items for Kitchen Dinner furnishings,,,,,,Expenses:Annual Expenses:Consumer Annual,Consumer Annual,£7.00,7,n,,1,2018-09
18/09/2018,73e72794546b444c98a04d77476d1fe7,,DUNELM LTD: Items for Kitchen Dinner furnishings,,,,,,Assets:Current Account:Debt:Debt Closed 2,Debt Closed 2,-£39.00,-39,c,,1,2018-09
27/09/2018,5c4f367091f54f8a900240e525923910,,CHELTENHAM & GLOUC: Replace of Airbag Squib,,CURRENCY::GBP,,,,Assets:Current Account:Annual,Annual,-£391.26,-391.26,c,,1,2018-09
27/09/2018,5c4f367091f54f8a900240e525923910,,CHELTENHAM & GLOUC: Replace of Airbag Squib,,,,,,Expenses:Annual Expenses:Skoda Maintainance,Skoda Maintainance,£391.26,391.26,n,,1,2018-09
02/10/2018,84cb616348984b4396b93897894b7ecd,,IKEA LIMITED: Crockery and throws,,CURRENCY::GBP,,,,Assets:Current Account:Annual,Annual,-£30.00,-30,c,,1,2018-10
02/10/2018,84cb616348984b4396b93897894b7ecd,,IKEA LIMITED: Crockery and throws,,,,,,Expenses:Other Expenses:DEBT_Closed,DEBT_Closed,£140.20,140.2,n,,1,2018-10
02/10/2018,84cb616348984b4396b93897894b7ecd,,IKEA LIMITED: Crockery and throws,,,,,,Expenses:Annual Expenses:Consumer Annual,Consumer Annual,£30.00,30,n,,1,2018-10
02/10/2018,84cb616348984b4396b93897894b7ecd,,IKEA LIMITED: Crockery and throws,,,,,,Assets:Current Account:Debt:Debt Closed,Debt Closed,-£140.20,-140.2,n,,1,2018-10
29/10/2018,9511dd8fef3c4da099e720dd27a8ed03,,CKIS: Additional pay,,CURRENCY::GBP,,,,Assets:Current Account:Annual,Annual,-£40.00,-40,c,,1,2018-10
29/10/2018,9511dd8fef3c4da099e720dd27a8ed03,,CKIS: Additional pay,,,,,,Expenses:Annual Expenses:Education,Education,£40.00,40,n,,1,2018-10
29/10/2018,863a18e1a849498f9988112f80613bf7,,SCREWFIX DIRECT: Washing Machine adaptor and Saw for Dads birthday,,CURRENCY::GBP,,,,Assets:Current Account:Annual,Annual,-£8.49,-8.49,c,,1,2018-10
29/10/2018,863a18e1a849498f9988112f80613bf7,,SCREWFIX DIRECT: Washing Machine adaptor and Saw for Dads birthday,,,,,,Expenses:Annual Expenses:Gifts:Birthday Gifts,Birthday Gifts,£8.49,8.49,n,,1,2018-10
29/10/2018,863a18e1a849498f9988112f80613bf7,,SCREWFIX DIRECT: Washing Machine adaptor and Saw for Dads birthday,,,,,,Expenses:Annual Expenses:House Maintainance,House Maintainance,£6.39,6.39,n,,1,2018-10
29/10/2018,863a18e1a849498f9988112f80613bf7,,SCREWFIX DIRECT: Washing Machine adaptor and Saw for Dads birthday,,,,,,Assets:Current Account:Normal,Normal,-£6.39,-6.39,n,,1,2018-10
26/11/2018,139194532ea8478ba6dec47774ebef6a,,HALFORDS 0741: Light bulb for Skoda,,CURRENCY::GBP,,,,Assets:Current Account:Annual,Annual,-£6.90,-6.9,c,,1,2018-11
26/11/2018,139194532ea8478ba6dec47774ebef6a,,HALFORDS 0741: Light bulb for Skoda,,,,,,Expenses:Annual Expenses:Skoda Maintainance,Skoda Maintainance,£6.90,6.9,n,,1,2018-11
27/11/2018,0850dd9990af4225816f045a7e891258,,MARKS&SPENCER PLC: ?,,CURRENCY::GBP,,,,Assets:Current Account:Annual,Annual,-£50.05,-50.05,c,,1,2018-11
27/11/2018,0850dd9990af4225816f045a7e891258,,MARKS&SPENCER PLC: ?,,,,,,Expenses:Annual Expenses:Clothes,Clothes,£50.05,50.05,n,,1,2018-11
30/11/2018,a7c324373abe4fdb864d90e3a8d94e01,,CHELTENHAM & GLOUC: Corsa Service and MOT,,CURRENCY::GBP,,,,Assets:Current Account:Annual,Annual,-£233.32,-233.32,c,,1,2018-11
30/11/2018,a7c324373abe4fdb864d90e3a8d94e01,,CHELTENHAM & GLOUC: Corsa Service and MOT,,,,,,Expenses:Annual Expenses:Corsa Maintainance,Corsa Maintainance,£233.32,233.32,n,,1,2018-11
03/12/2018,5787321a89304f7bb38d2267c6dffb7b,,DOWDESWELL FORESTR: Christmas tree and Christmas tree stand,,CURRENCY::GBP,,,,Assets:Current Account:Annual,Annual,-£58.00,-58,c,,1,2018-12
03/12/2018,5787321a89304f7bb38d2267c6dffb7b,,DOWDESWELL FORESTR: Christmas tree and Christmas tree stand,,,,,,Expenses:Annual Expenses:Consumer Annual,Consumer Annual,£58.00,58,n,,1,2018-12
03/12/2018,13307abdc382473893c305afa7977e70,,EURO CAR PARTS LTD: Bits for fixing Corsa. Wheel trim and tailgate struts,,CURRENCY::GBP,,,,Assets:Current Account:Annual,Annual,-£63.88,-63.88,c,,1,2018-12
03/12/2018,13307abdc382473893c305afa7977e70,,EURO CAR PARTS LTD: Bits for fixing Corsa. Wheel trim and tailgate struts,,,,,,Expenses:Annual Expenses:Corsa Maintainance,Corsa Maintainance,£63.88,63.88,n,,1,2018-12
05/12/2018,b4151a3007804df699ba914a1dd78b33,,LUKE ROOF: Fix hole in roof,,CURRENCY::GBP,,,,Assets:Current Account:Annual,Annual,-£140.00,-140,c,,1,2018-12
05/12/2018,b4151a3007804df699ba914a1dd78b33,,LUKE ROOF: Fix hole in roof,,,,,,Expenses:Annual Expenses:House Maintainance,House Maintainance,£140.00,140,n,,1,2018-12
06/12/2018,a50603113ff24e18843f246cd0845b0d,,B & Q 1298: Money for hose clip and wifi extender for shed,,CURRENCY::GBP,,,,Assets:Current Account:Annual,Annual,-£1.56,-1.56,c,,1,2018-12
06/12/2018,a50603113ff24e18843f246cd0845b0d,,B & Q 1298: Money for hose clip and wifi extender for shed,,,,,,Expenses:Other Expenses:DEBT_Closed,DEBT_Closed,£31.00,31,n,,1,2018-12
06/12/2018,a50603113ff24e18843f246cd0845b0d,,B & Q 1298: Money for hose clip and wifi extender for shed,,,,,,Expenses:Annual Expenses:House Maintainance,House Maintainance,£1.56,1.56,n,,1,2018-12
06/12/2018,a50603113ff24e18843f246cd0845b0d,,B & Q 1298: Money for hose clip and wifi extender for shed,,,,,,Assets:Current Account:Debt:Debt Closed 2,Debt Closed 2,-£31.00,-31,n,,1,2018-12
17/12/2018,f999d222aebb4c559b270306cbca014a,,"BAYLIS: Corsa Wheel trim, demister and scraper",,CURRENCY::GBP,,,,Assets:Current Account:Annual,Annual,-£32.21,-32.21,c,,1,2018-12
17/12/2018,f999d222aebb4c559b270306cbca014a,,"BAYLIS: Corsa Wheel trim, demister and scraper",,,,,,Expenses:Annual Expenses:Corsa Maintainance,Corsa Maintainance,£32.21,32.21,n,,1,2018-12
01/09/2014,7111d23d650d48a79366458d92036cd1,,Beth critical transfer September,,CURRENCY::GBP,,,,Assets:Current Account:Bethan Sudo Account,Bethan Sudo Account,£253.60,253.6,c,,1,2014-09
01/09/2014,7111d23d650d48a79366458d92036cd1,,Beth critical transfer September,,,,,,Assets:Current Account:Monthly,Monthly,-£253.60,-253.6,n,,1,2014-09
01/09/2014,e2532cc6b5b842eebae06c8b79866c10,,Optional transfer,,CURRENCY::GBP,,,,Assets:Current Account:Bethan Sudo Account,Bethan Sudo Account,£134.22,134.22,c,,1,2014-09
01/09/2014,e2532cc6b5b842eebae06c8b79866c10,,Optional transfer,,,,,,Assets:Current Account:Monthly,Monthly,-£134.22,-134.22,n,,1,2014-09
01/10/2014,ce51ff72d2e34a00a2d43a5b4a72ac3e,,Beth critical transfer October,,CURRENCY::GBP,,,,Assets:Current Account:Bethan Sudo Account,Bethan Sudo Account,£253.60,253.6,c,,1,2014-10
01/10/2014,ce51ff72d2e34a00a2d43a5b4a72ac3e,,Beth critical transfer October,,,,,,Assets:Current Account:Monthly,Monthly,-£253.60,-253.6,n,,1,2014-10
01/10/2014,b246e4c76f9a491b9958ce317f3470cc,,Optional transfer,,CURRENCY::GBP,,,,Assets:Current Account:Bethan Sudo Account,Bethan Sudo Account,£134.22,134.22,c,,1,2014-10
01/10/2014,b246e4c76f9a491b9958ce317f3470cc,,Optional transfer,,,,,,Assets:Current Account:Monthly,Monthly,-£134.22,-134.22,n,,1,2014-10
01/11/2014,f1f4060f4c6e4137850cc27de5aa79cd,,Beth critical expenditure November,,CURRENCY::GBP,,,,Assets:Current Account:Bethan Sudo Account,Bethan Sudo Account,£253.60,253.6,c,,1,2014-11
01/11/2014,f1f4060f4c6e4137850cc27de5aa79cd,,Beth critical expenditure November,,,,,,Assets:Current Account:Monthly,Monthly,-£253.60,-253.6,n,,1,2014-11
01/11/2014,f3195dc3852a461abb8b40d4733f17f0,,Optional transfer,,CURRENCY::GBP,,,,Assets:Current Account:Bethan Sudo Account,Bethan Sudo Account,£151.30,151.3,c,,1,2014-11
01/11/2014,f3195dc3852a461abb8b40d4733f17f0,,Optional transfer,,,,,,Assets:Current Account:Monthly,Monthly,-£151.30,-151.3,n,,1,2014-11
01/12/2014,f49bac961ec443358a9c8e1c969b07fc,,Optional transfer,,CURRENCY::GBP,,,,Assets:Current Account:Bethan Sudo Account,Bethan Sudo Account,£151.30,151.3,c,,1,2014-12
01/12/2014,f49bac961ec443358a9c8e1c969b07fc,,Optional transfer,,,,,,Assets:Current Account:Monthly,Monthly,-£151.30,-151.3,n,,1,2014-12
01/12/2014,351afc49f7724b50bc61f62d0a0090e0,,Beth critical expenditure December,,CURRENCY::GBP,,,,Assets:Current Account:Bethan Sudo Account,Bethan Sudo Account,£253.60,253.6,c,,1,2014-12
01/12/2014,351afc49f7724b50bc61f62d0a0090e0,,Beth critical expenditure December,,,,,,Assets:Current Account:Monthly,Monthly,-£253.60,-253.6,n,,1,2014-12
22/12/2014,0128e950b1cb45bfb52745a7808a9b46,,TFR BETHAN     21DEC14 JOINT ACCOUNT     Family wage September: BETH_TRANSFER,,CURRENCY::GBP,,,,Assets:Current Account:Bethan Sudo Account,Bethan Sudo Account,-£19.00,-19,c,,1,2014-12
22/12/2014,0128e950b1cb45bfb52745a7808a9b46,,TFR BETHAN     21DEC14 JOINT ACCOUNT     Family wage September: BETH_TRANSFER,,,,,,Expenses:Other Expenses:Beth Account Expenses,Beth Account Expenses,£19.00,19,n,,1,2014-12
22/12/2014,7f2e4297bc074815b4fd4f10bb9bacf5,,TFR BETHAN     21DEC14 JOINT ACCOUNT    Family wage December: BETH_TRANSFER,,CURRENCY::GBP,,,,Assets:Current Account:Bethan Sudo Account,Bethan Sudo Account,-£35.00,-35,c,,1,2014-12
22/12/2014,7f2e4297bc074815b4fd4f10bb9bacf5,,TFR BETHAN     21DEC14 JOINT ACCOUNT    Family wage December: BETH_TRANSFER,,,,,,Expenses:Other Expenses:Beth Account Expenses,Beth Account Expenses,£35.00,35,n,,1,2014-12
22/12/2014,6a13802605dc429086b832ef6745970a,,TFR BETHAN     21DEC14 JOINT ACCOUNT    Family wage November: BETH_TRANSFER,,CURRENCY::GBP,,,,Assets:Current Account:Bethan Sudo Account,Bethan Sudo Account,-£35.00,-35,c,,1,2014-12
22/12/2014,6a13802605dc429086b832ef6745970a,,TFR BETHAN     21DEC14 JOINT ACCOUNT    Family wage November: BETH_TRANSFER,,,,,,Expenses:Other Expenses:Beth Account Expenses,Beth Account Expenses,£35.00,35,n,,1,2014-12
22/12/2014,40344d2c8ba3411e8d0dd1e8eb3c6155,,TFR BETHAN     21DEC14 JOINT ACCOUNT    Family wage October: BETH_TRANSFER,,CURRENCY::GBP,,,,Assets:Current Account:Bethan Sudo Account,Bethan Sudo Account,-£19.00,-19,c,,1,2014-12
22/12/2014,40344d2c8ba3411e8d0dd1e8eb3c6155,,TFR BETHAN     21DEC14 JOINT ACCOUNT    Family wage October: BETH_TRANSFER,,,,,,Expenses:Other Expenses:Beth Account Expenses,Beth Account Expenses,£19.00,19,n,,1,2014-12
12/01/2015,7f9aab1f0f3e4ed8858d6dd4265c9a75,,DEB WWW.ENTRYCENTRAL.C CD 6210    Aled Entry into HONC: BETH_TRANSFER,,CURRENCY::GBP,,,,Assets:Current Account:Bethan Sudo Account,Bethan Sudo Account,-£18.00,-18,c,,1,2015-01
12/01/2015,7f9aab1f0f3e4ed8858d6dd4265c9a75,,DEB WWW.ENTRYCENTRAL.C CD 6210    Aled Entry into HONC: BETH_TRANSFER,,,,,,Expenses:Other Expenses:Beth Account Expenses,Beth Account Expenses,£18.00,18,n,,1,2015-01
12/01/2015,967cd664b36348d2b6dad488bea4b487,,DEB WWW.ENTRYCENTRAL.C CD 6210    Colin entry into HONC: BETH_TRANSFER,,CURRENCY::GBP,,,,Assets:Current Account:Bethan Sudo Account,Bethan Sudo Account,-£18.00,-18,c,,1,2015-01
12/01/2015,967cd664b36348d2b6dad488bea4b487,,DEB WWW.ENTRYCENTRAL.C CD 6210    Colin entry into HONC: BETH_TRANSFER,,,,,,Expenses:Other Expenses:Beth Account Expenses,Beth Account Expenses,£18.00,18,n,,1,2015-01
30/01/2015,d0834514cc354ade8738b00bd1844857,,Bethan critical expenditure January ,,CURRENCY::GBP,,,,Assets:Current Account:Bethan Sudo Account,Bethan Sudo Account,£253.60,253.6,c,,1,2015-01
30/01/2015,d0834514cc354ade8738b00bd1844857,,Bethan critical expenditure January ,,,,,,Assets:Current Account:Monthly,Monthly,-£253.60,-253.6,n,,1,2015-01
31/01/2015,18336420e706441aa4af4e577abc8aab,,Bethan optional expenditure January,,CURRENCY::GBP,,,,Assets:Current Account:Bethan Sudo Account,Bethan Sudo Account,£134.22,134.22,c,,1,2015-01
31/01/2015,18336420e706441aa4af4e577abc8aab,,Bethan optional expenditure January,,,,,,Assets:Current Account:Monthly,Monthly,-£134.22,-134.22,n,,1,2015-01
23/02/2015,50874c98073a4c9d954e8fb6e980ced1,,DEB SEVERN RIVER CROSS CD 6210    Beth: BETH_TRANSFER,,CURRENCY::GBP,,,,Assets:Current Account:Bethan Sudo Account,Bethan Sudo Account,-£6.50,-6.5,c,,1,2015-02
23/02/2015,50874c98073a4c9d954e8fb6e980ced1,,DEB SEVERN RIVER CROSS CD 6210    Beth: BETH_TRANSFER,,,,,,Expenses:Other Expenses:Beth Account Expenses,Beth Account Expenses,£6.50,6.5,n,,1,2015-02
28/02/2015,5ee11ef9c65b4fa8913c1c9b1f956136,,Bethan optional expenditure February,,CURRENCY::GBP,,,,Assets:Current Account:Bethan Sudo Account,Bethan Sudo Account,£134.22,134.22,c,,1,2015-02
